family,samples,genes,reads,kingdom,phylum,class,order,genus,oxygenstat,metabolism,gram,file
Propionibacteriaceae,ERR260150,929,2789,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR260151,929,360,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR260158,929,1336,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR260162,929,4774,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR260165,929,6405,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR260172,929,53410,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR260173,929,533,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR260174,929,3426,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR260195,929,2319,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR260200,929,456,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR260203,929,1261,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR260214,929,329705,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR260245,929,2146,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR321182,929,281,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR414239,929,9983,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR414240,929,566,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR414308,929,560,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR414312,929,793,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR414318,929,773,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Propionibacteriaceae,ERR414344,929,479,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacterium,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Propionibacterium_acidipropionici_ATCC_4875.xml|Propionibacterium_acnes_KPA171202.xml|Propionibacterium_avidum_44067.xml|Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.xml|Propionibacterium_granulosum_DSM_20700.xml|Propionibacterium_jensenii_DSM_20535.xml|Propionibacterium_propionicum_F0230a.xml
Pseudomonadaceae,ERR260245,1242,12025,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonas,Aerobe,"Strictly respiratory, amino acids, carbohydrates and fatty acids utilized",Negative,Pseudomonas_aeruginosa_NCGM2_S1.xml|Pseudomonas_alcaliphila_34.xml|Pseudomonas_fluorescens_PfO_1.xml|Pseudomonas_monteilii_NBRC_103158.xml|Pseudomonas_monteilii_QM.xml|Pseudomonas_nitroreducens_HBP1.xml|Pseudomonas_oleovorans_MOIL14HWK12.xml|Pseudomonas_putida_F1.xml|Pseudomonas_stutzeri_DSM_4166.xml
Pseudomonadaceae,ERR414233,1242,2711,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonas,Aerobe,"Strictly respiratory, amino acids, carbohydrates and fatty acids utilized",Negative,Pseudomonas_aeruginosa_NCGM2_S1.xml|Pseudomonas_alcaliphila_34.xml|Pseudomonas_fluorescens_PfO_1.xml|Pseudomonas_monteilii_NBRC_103158.xml|Pseudomonas_monteilii_QM.xml|Pseudomonas_nitroreducens_HBP1.xml|Pseudomonas_oleovorans_MOIL14HWK12.xml|Pseudomonas_putida_F1.xml|Pseudomonas_stutzeri_DSM_4166.xml
Rikenellaceae,ERR260132,668,62793,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260134,668,73926,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260138,668,66984,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260139,668,10004,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260140,668,65936,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260142,668,168600,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260143,668,69633,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260150,668,266401,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260151,668,30321,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260152,668,13234,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260154,668,88040,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260158,668,135123,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260161,668,62466,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260162,668,196502,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260164,668,155638,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260165,668,92896,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260166,668,292781,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260167,668,15991,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260172,668,44167,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260173,668,53310,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260174,668,272503,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260177,668,2364,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260180,668,13732,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260181,668,136558,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260182,668,193525,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260185,668,83357,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260186,668,325791,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260189,668,737311,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260194,668,119785,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260195,668,16891,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260198,668,177851,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260199,668,307740,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260200,668,319469,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260203,668,67945,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
Rikenellaceae,ERR260204,668,88584,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Alistipes,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Alistipes_finegoldii_DSM_17242.xml|Alistipes_indistinctus_YIT_12060.xml|Alistipes_onderdonkii_DSM_19147.xml|Alistipes_putredinis_DSM_17216.xml|Alistipes_shahii_WAL_8301.xml
